GB.XPD.RSDV.GD.ZS,GC.XPN.TOTL.GD.ZS,IP.PAT.RESD,NE.RSB.GNFS.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,SE.ADT.LITR.ZS,SE.XPD.PRIM.PC.ZS,SE.XPD.TOTL.GD.ZS,SH.DYN.NMRT,SH.XPD.GHED.GD.ZS,SI.POV.GINI,SI.POV.NAHC,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.SCIE.RD.P6,VC.IHR.PSRC.P5,year,country
3.22113990783691,16.0713191758764,253630.0,1006129335.009,0.643391023460339,39751.1330982711,41800.0,,,3.07782006263733,0.9,9.00234032,,,2.47,84.2109756097561,5331.150390625,0.264542163926071,2018,JPN
3.21489000320435,16.4238978704123,245372.0,-14809695880.2551,-0.402169200910947,40415.9567649547,41970.0,,,3.15533995628357,0.9,9.04153156,,,2.35,84.3563414634146,5374.5810546875,0.25359388544281,2019,JPN
3.2746000289917,23.6249597464135,227348.0,-13587503404.4538,-4.27860368763963,39986.9286287091,40870.0,,,3.41698098182678,0.8,9.18607235,,,2.8,84.56,5454.68310546875,0.253902836917477,2020,JPN
,21.7418275497457,222452.0,-26898256913.4989,2.14248736902735,39827.1267678179,43450.0,,,3.31738376617432,0.8,,,,2.8,84.4456097560976,,0.228708941914955,2021,JPN
,,,,1.02862486644142,33815.3172733799,42440.0,,,,,,,,2.641,,,,2022,JPN
,24.1975536864159,1418.0,-1557033632.65406,5.75734106582576,14284.4292034947,14140.0,,,4.90720987319946,5.1,,,,,76.4326829268293,,,1988,AUS
,22.183936135549,1649.0,-5487300930.29254,3.87542552074743,17834.4478503956,15600.0,,,4.73919010162354,4.9,,33.2,,,76.7136585365854,,,1989,AUS
,21.8154817794558,1712.0,-5989169015.30382,3.57648576106794,18249.533940858,17340.0,,,4.66683006286621,4.6,,,,,76.9946341463415,,2.19380533895964,1990,AUS
,23.1651177348678,1717.0,-431670203.964172,-0.383071892767745,18860.2731986567,18240.0,,,4.78467988967896,4.4,,,,9.58,77.2756097560976,,1.96860816883803,1991,AUS
,24.4360236150715,1695.0,885182044.878191,0.42861956748601,18624.5908924368,18570.0,,,4.68267011642456,4.2,,,,10.73,77.3780487804878,,1.72369323437234,1992,AUS
